epoch,active,idle,pending,max
1784921707,4.0,16.0,0.0,20.0
1784921708,12.0,8.0,0.0,20.0
1784921709,12.0,8.0,1.0,20.0
1784921710,15.0,5.0,0.0,20.0
1784921711,17.0,3.0,0.0,20.0
1784921712,18.0,2.0,0.0,20.0
1784921713,20.0,0.0,0.0,20.0
1784921714,20.0,0.0,2.0,20.0
1784921715,20.0,0.0,4.0,20.0
1784921716,20.0,0.0,5.0,20.0
1784921717,20.0,0.0,7.0,20.0
1784921718,20.0,0.0,9.0,20.0
1784921719,20.0,0.0,10.0,20.0
1784921720,20.0,0.0,12.0,20.0
1784921721,15.0,5.0,12.0,20.0
1784921722,15.0,5.0,0.0,20.0
1784921723,20.0,0.0,17.0,20.0
1784921724,20.0,0.0,19.0,20.0
1784921725,20.0,0.0,20.0,20.0
1784921726,20.0,0.0,21.0,20.0
1784921727,20.0,0.0,24.0,20.0
1784921728,20.0,0.0,26.0,20.0
1784921729,20.0,0.0,27.0,20.0
1784921730,20.0,0.0,29.0,20.0
1784921731,20.0,0.0,31.0,20.0
1784921732,20.0,0.0,30.0,20.0
1784921733,20.0,0.0,30.0,20.0
1784921734,20.0,0.0,30.0,20.0
1784921735,20.0,0.0,28.0,20.0
1784921736,20.0,0.0,30.0,20.0
1784921737,20.0,0.0,22.0,20.0
1784921738,20.0,0.0,18.0,20.0
1784921739,20.0,0.0,15.0,20.0
1784921740,19.0,1.0,29.0,20.0
1784921741,20.0,0.0,30.0,20.0
1784921742,20.0,0.0,26.0,20.0
1784921743,20.0,0.0,30.0,20.0
1784921745,20.0,0.0,29.0,20.0
1784921746,20.0,0.0,30.0,20.0
1784921747,20.0,0.0,30.0,20.0
1784921748,20.0,0.0,30.0,20.0
1784921749,20.0,0.0,30.0,20.0
1784921750,20.0,0.0,25.0,20.0
1784921751,20.0,0.0,28.0,20.0
1784921752,19.0,1.0,29.0,20.0
1784921753,20.0,0.0,30.0,20.0
1784921754,20.0,0.0,30.0,20.0
1784921755,20.0,0.0,30.0,20.0
1784921756,20.0,0.0,29.0,20.0
1784921757,20.0,0.0,30.0,20.0
1784921758,20.0,0.0,30.0,20.0
1784921759,20.0,0.0,29.0,20.0
1784921760,20.0,0.0,11.0,20.0
1784921761,20.0,0.0,30.0,20.0
1784921762,20.0,0.0,30.0,20.0
1784921763,20.0,0.0,19.0,20.0
1784921764,20.0,0.0,27.0,20.0
1784921765,20.0,0.0,28.0,20.0
1784921766,20.0,0.0,30.0,20.0
1784921767,20.0,0.0,30.0,20.0
1784921768,20.0,0.0,28.0,20.0
1784921769,20.0,0.0,18.0,20.0
1784921770,20.0,0.0,29.0,20.0
1784921771,18.0,2.0,17.0,20.0
1784921772,20.0,0.0,30.0,20.0
1784921773,20.0,0.0,30.0,20.0
1784921774,20.0,0.0,30.0,20.0
1784921775,20.0,0.0,30.0,20.0
1784921776,20.0,0.0,30.0,20.0
1784921777,20.0,0.0,30.0,20.0
1784921778,20.0,0.0,29.0,20.0
1784921779,20.0,0.0,29.0,20.0
1784921780,20.0,0.0,28.0,20.0
1784921782,20.0,0.0,17.0,20.0
1784921783,20.0,0.0,29.0,20.0
1784921784,20.0,0.0,30.0,20.0
1784921785,20.0,0.0,30.0,20.0
1784921786,20.0,0.0,30.0,20.0
1784921787,20.0,0.0,30.0,20.0
1784921788,20.0,0.0,30.0,20.0
1784921789,20.0,0.0,30.0,20.0
1784921790,20.0,0.0,30.0,20.0
1784921791,20.0,0.0,30.0,20.0
1784921792,20.0,0.0,30.0,20.0
1784921793,20.0,0.0,30.0,20.0
1784921794,20.0,0.0,30.0,20.0
1784921795,20.0,0.0,30.0,20.0
1784921796,20.0,0.0,30.0,20.0
1784921797,20.0,0.0,30.0,20.0
1784921798,20.0,0.0,30.0,20.0
1784921799,20.0,0.0,30.0,20.0
1784921800,20.0,0.0,30.0,20.0
1784921801,20.0,0.0,29.0,20.0
1784921802,20.0,0.0,30.0,20.0
1784921803,20.0,0.0,30.0,20.0
1784921804,20.0,0.0,30.0,20.0
1784921805,20.0,0.0,30.0,20.0
1784921806,20.0,0.0,30.0,20.0
1784921807,20.0,0.0,30.0,20.0
1784921808,20.0,0.0,30.0,20.0
1784921809,20.0,0.0,30.0,20.0
1784921810,20.0,0.0,29.0,20.0
1784921811,20.0,0.0,30.0,20.0
1784921812,19.0,1.0,30.0,20.0
1784921813,20.0,0.0,14.0,20.0
1784921814,20.0,0.0,30.0,20.0
1784921815,20.0,0.0,30.0,20.0
1784921816,20.0,0.0,30.0,20.0
1784921817,20.0,0.0,30.0,20.0
1784921818,20.0,0.0,30.0,20.0
1784921820,20.0,0.0,29.0,20.0
1784921821,20.0,0.0,30.0,20.0
1784921822,20.0,0.0,24.0,20.0
1784921823,20.0,0.0,30.0,20.0
1784921824,20.0,0.0,29.0,20.0
1784921825,20.0,0.0,30.0,20.0
1784921826,20.0,0.0,18.0,20.0
1784921827,20.0,0.0,30.0,20.0
1784921828,20.0,0.0,30.0,20.0
1784921829,20.0,0.0,30.0,20.0
1784921830,19.0,1.0,30.0,20.0
1784921831,19.0,1.0,15.0,20.0
1784921832,20.0,0.0,30.0,20.0
1784921833,20.0,0.0,30.0,20.0
1784921834,17.0,3.0,19.0,20.0
1784921835,20.0,0.0,19.0,20.0
1784921836,20.0,0.0,30.0,20.0
1784921837,20.0,0.0,29.0,20.0
1784921838,20.0,0.0,30.0,20.0
1784921839,20.0,0.0,30.0,20.0
1784921840,20.0,0.0,30.0,20.0
1784921841,20.0,0.0,30.0,20.0
1784921842,20.0,0.0,30.0,20.0
1784921843,20.0,0.0,30.0,20.0
1784921844,20.0,0.0,30.0,20.0
1784921845,20.0,0.0,30.0,20.0
1784921846,20.0,0.0,30.0,20.0
1784921847,19.0,1.0,25.0,20.0
1784921848,20.0,0.0,30.0,20.0
1784921849,20.0,0.0,29.0,20.0
1784921850,20.0,0.0,30.0,20.0
1784921851,20.0,0.0,30.0,20.0
1784921852,20.0,0.0,28.0,20.0
1784921853,20.0,0.0,30.0,20.0
1784921854,20.0,0.0,30.0,20.0
1784921855,20.0,0.0,30.0,20.0
1784921856,20.0,0.0,30.0,20.0
1784921857,20.0,0.0,30.0,20.0
1784921859,20.0,0.0,30.0,20.0
1784921860,20.0,0.0,23.0,20.0
1784921861,20.0,0.0,30.0,20.0
1784921862,20.0,0.0,29.0,20.0
1784921863,20.0,0.0,26.0,20.0
1784921864,20.0,0.0,30.0,20.0
1784921865,20.0,0.0,28.0,20.0
1784921866,20.0,0.0,30.0,20.0
1784921867,20.0,0.0,30.0,20.0
1784921868,20.0,0.0,28.0,20.0
1784921869,20.0,0.0,30.0,20.0
1784921870,20.0,0.0,15.0,20.0
1784921871,20.0,0.0,30.0,20.0
1784921872,20.0,0.0,24.0,20.0
1784921873,20.0,0.0,30.0,20.0
1784921874,20.0,0.0,30.0,20.0
1784921875,20.0,0.0,30.0,20.0
1784921876,19.0,1.0,22.0,20.0
1784921877,20.0,0.0,30.0,20.0
1784921878,20.0,0.0,30.0,20.0
1784921879,20.0,0.0,29.0,20.0
1784921880,20.0,0.0,30.0,20.0
1784921881,20.0,0.0,30.0,20.0
1784921882,20.0,0.0,30.0,20.0
1784921883,20.0,0.0,29.0,20.0
1784921884,20.0,0.0,29.0,20.0
1784921885,20.0,0.0,30.0,20.0
1784921886,20.0,0.0,30.0,20.0
1784921887,20.0,0.0,29.0,20.0
1784921888,20.0,0.0,29.0,20.0
1784921889,20.0,0.0,30.0,20.0
1784921890,20.0,0.0,30.0,20.0
1784921891,20.0,0.0,30.0,20.0
1784921892,20.0,0.0,30.0,20.0
1784921893,20.0,0.0,19.0,20.0
1784921895,20.0,0.0,29.0,20.0
1784921896,20.0,0.0,29.0,20.0
1784921897,20.0,0.0,27.0,20.0
1784921898,20.0,0.0,30.0,20.0
1784921899,20.0,0.0,30.0,20.0
1784921900,20.0,0.0,21.0,20.0
1784921901,20.0,0.0,30.0,20.0
1784921902,20.0,0.0,30.0,20.0
1784921903,20.0,0.0,29.0,20.0
1784921904,19.0,1.0,14.0,20.0
1784921905,20.0,0.0,30.0,20.0
1784921906,20.0,0.0,30.0,20.0
1784921907,20.0,0.0,30.0,20.0
1784921908,20.0,0.0,30.0,20.0
1784921909,18.0,2.0,22.0,20.0
1784921910,20.0,0.0,30.0,20.0
1784921911,20.0,0.0,27.0,20.0
1784921912,20.0,0.0,22.0,20.0
1784921913,20.0,0.0,17.0,20.0
1784921914,20.0,0.0,12.0,20.0
1784921915,16.0,4.0,0.0,20.0
1784921916,20.0,0.0,2.0,20.0
1784921917,14.0,6.0,0.0,20.0
1784921918,11.0,9.0,0.0,20.0
1784921919,6.0,14.0,0.0,20.0
1784921920,1.0,19.0,0.0,20.0
1784921921,0.0,20.0,0.0,20.0
1784921922,1.0,19.0,0.0,20.0
1784921923,3.0,17.0,0.0,20.0
1784921924,5.0,15.0,0.0,20.0
1784921925,7.0,13.0,0.0,20.0
1784921926,8.0,12.0,0.0,20.0
1784921927,6.0,14.0,0.0,20.0
1784921928,12.0,8.0,0.0,20.0
1784921929,14.0,6.0,0.0,20.0
1784921930,16.0,4.0,0.0,20.0
1784921931,17.0,3.0,0.0,20.0
1784921932,14.0,6.0,0.0,20.0
1784921934,20.0,0.0,0.0,20.0
1784921935,18.0,2.0,3.0,20.0
1784921936,20.0,0.0,0.0,20.0
1784921937,20.0,0.0,6.0,20.0
1784921938,20.0,0.0,8.0,20.0
1784921939,20.0,0.0,9.0,20.0
1784921940,20.0,0.0,11.0,20.0
1784921941,20.0,0.0,13.0,20.0
1784921942,20.0,0.0,8.0,20.0
1784921943,20.0,0.0,15.0,20.0
1784921944,20.0,0.0,18.0,20.0
1784921945,20.0,0.0,20.0,20.0
1784921946,20.0,0.0,20.0,20.0
1784921947,20.0,0.0,23.0,20.0
1784921948,20.0,0.0,19.0,20.0
1784921949,20.0,0.0,27.0,20.0
1784921950,20.0,0.0,28.0,20.0
1784921951,20.0,0.0,30.0,20.0
1784921952,20.0,0.0,30.0,20.0
1784921953,20.0,0.0,30.0,20.0
1784921954,20.0,0.0,30.0,20.0
1784921955,20.0,0.0,30.0,20.0
1784921956,20.0,0.0,30.0,20.0
1784921957,20.0,0.0,26.0,20.0
1784921958,20.0,0.0,30.0,20.0
1784921959,20.0,0.0,29.0,20.0
1784921960,17.0,3.0,24.0,20.0
1784921961,20.0,0.0,29.0,20.0
1784921962,20.0,0.0,30.0,20.0
1784921963,20.0,0.0,31.0,20.0
1784921964,20.0,0.0,27.0,20.0
1784921965,20.0,0.0,30.0,20.0
1784921966,20.0,0.0,30.0,20.0
1784921967,19.0,1.0,24.0,20.0
1784921968,19.0,1.0,19.0,20.0
1784921970,20.0,0.0,30.0,20.0
1784921971,20.0,0.0,30.0,20.0
1784921972,20.0,0.0,30.0,20.0
1784921973,20.0,0.0,24.0,20.0
1784921974,20.0,0.0,30.0,20.0
1784921975,20.0,0.0,30.0,20.0
1784921976,20.0,0.0,30.0,20.0
1784921977,20.0,0.0,30.0,20.0
1784921978,20.0,0.0,29.0,20.0
1784921979,20.0,0.0,20.0,20.0
1784921980,20.0,0.0,30.0,20.0
1784921981,20.0,0.0,30.0,20.0
1784921982,20.0,0.0,30.0,20.0
1784921983,20.0,0.0,30.0,20.0
1784921984,20.0,0.0,18.0,20.0
1784921985,20.0,0.0,30.0,20.0
1784921986,20.0,0.0,28.0,20.0
1784921987,20.0,0.0,30.0,20.0
1784921988,20.0,0.0,30.0,20.0
1784921989,20.0,0.0,30.0,20.0
1784921990,20.0,0.0,30.0,20.0
1784921991,20.0,0.0,30.0,20.0
1784921992,20.0,0.0,30.0,20.0
1784921993,20.0,0.0,30.0,20.0
1784921994,20.0,0.0,30.0,20.0
1784921995,20.0,0.0,30.0,20.0
1784921996,20.0,0.0,30.0,20.0
1784921997,20.0,0.0,30.0,20.0
1784921998,20.0,0.0,30.0,20.0
1784921999,17.0,3.0,24.0,20.0
1784922000,20.0,0.0,30.0,20.0
1784922001,20.0,0.0,30.0,20.0
1784922002,20.0,0.0,30.0,20.0
1784922003,20.0,0.0,29.0,20.0
1784922004,20.0,0.0,30.0,20.0
1784922005,20.0,0.0,25.0,20.0
1784922006,20.0,0.0,29.0,20.0
1784922008,20.0,0.0,30.0,20.0
1784922009,20.0,0.0,30.0,20.0
1784922010,20.0,0.0,30.0,20.0
1784922011,20.0,0.0,30.0,20.0
1784922012,20.0,0.0,30.0,20.0
1784922013,20.0,0.0,30.0,20.0
1784922014,20.0,0.0,24.0,20.0
1784922015,20.0,0.0,30.0,20.0
1784922016,20.0,0.0,29.0,20.0
1784922017,20.0,0.0,30.0,20.0
1784922018,20.0,0.0,28.0,20.0
1784922019,20.0,0.0,30.0,20.0
1784922020,20.0,0.0,30.0,20.0
1784922021,20.0,0.0,30.0,20.0
1784922022,20.0,0.0,30.0,20.0
1784922023,20.0,0.0,30.0,20.0
1784922024,20.0,0.0,30.0,20.0
1784922025,20.0,0.0,30.0,20.0
1784922026,20.0,0.0,30.0,20.0
1784922027,20.0,0.0,29.0,20.0
1784922028,20.0,0.0,17.0,20.0
1784922029,20.0,0.0,29.0,20.0
1784922030,20.0,0.0,30.0,20.0
1784922031,20.0,0.0,30.0,20.0
1784922032,20.0,0.0,30.0,20.0
1784922033,20.0,0.0,30.0,20.0
1784922034,20.0,0.0,30.0,20.0
1784922035,20.0,0.0,30.0,20.0
1784922036,20.0,0.0,30.0,20.0
1784922037,20.0,0.0,30.0,20.0
1784922038,20.0,0.0,30.0,20.0
1784922039,20.0,0.0,30.0,20.0
1784922040,20.0,0.0,19.0,20.0
1784922041,20.0,0.0,30.0,20.0
1784922042,20.0,0.0,29.0,20.0
1784922043,20.0,0.0,30.0,20.0
1784922044,20.0,0.0,30.0,20.0
1784922046,20.0,0.0,29.0,20.0
1784922047,20.0,0.0,30.0,20.0
1784922048,20.0,0.0,29.0,20.0
1784922049,20.0,0.0,30.0,20.0
1784922050,20.0,0.0,30.0,20.0
1784922051,20.0,0.0,30.0,20.0
1784922052,20.0,0.0,30.0,20.0
1784922053,20.0,0.0,30.0,20.0
1784922054,20.0,0.0,30.0,20.0
1784922055,20.0,0.0,30.0,20.0
1784922056,20.0,0.0,30.0,20.0
1784922057,20.0,0.0,30.0,20.0
1784922058,20.0,0.0,29.0,20.0
1784922059,20.0,0.0,29.0,20.0
1784922060,20.0,0.0,29.0,20.0
1784922061,20.0,0.0,30.0,20.0
1784922062,20.0,0.0,30.0,20.0
1784922063,20.0,0.0,20.0,20.0
1784922064,20.0,0.0,30.0,20.0
1784922065,20.0,0.0,30.0,20.0
1784922066,20.0,0.0,28.0,20.0
1784922067,20.0,0.0,30.0,20.0
1784922068,20.0,0.0,30.0,20.0
1784922069,19.0,1.0,30.0,20.0
1784922070,20.0,0.0,28.0,20.0
1784922071,20.0,0.0,30.0,20.0
1784922072,20.0,0.0,29.0,20.0
1784922073,20.0,0.0,30.0,20.0
1784922074,20.0,0.0,30.0,20.0
1784922075,20.0,0.0,30.0,20.0
1784922076,20.0,0.0,30.0,20.0
1784922077,20.0,0.0,30.0,20.0
1784922078,20.0,0.0,30.0,20.0
1784922079,20.0,0.0,30.0,20.0
1784922080,20.0,0.0,30.0,20.0
1784922081,20.0,0.0,30.0,20.0
1784922082,20.0,0.0,30.0,20.0
1784922084,20.0,0.0,30.0,20.0
1784922085,20.0,0.0,30.0,20.0
1784922086,20.0,0.0,12.0,20.0
1784922087,20.0,0.0,30.0,20.0
1784922088,20.0,0.0,29.0,20.0
1784922089,20.0,0.0,30.0,20.0
1784922090,20.0,0.0,30.0,20.0
1784922091,20.0,0.0,29.0,20.0
1784922092,20.0,0.0,30.0,20.0
1784922093,18.0,2.0,23.0,20.0
1784922094,20.0,0.0,30.0,20.0
1784922095,20.0,0.0,30.0,20.0
1784922096,20.0,0.0,30.0,20.0
1784922097,20.0,0.0,30.0,20.0
1784922098,20.0,0.0,30.0,20.0
1784922099,20.0,0.0,30.0,20.0
1784922100,20.0,0.0,27.0,20.0
1784922101,20.0,0.0,30.0,20.0
1784922102,20.0,0.0,29.0,20.0
1784922103,20.0,0.0,30.0,20.0
1784922104,20.0,0.0,30.0,20.0
1784922105,20.0,0.0,30.0,20.0
1784922106,20.0,0.0,30.0,20.0
1784922107,20.0,0.0,30.0,20.0
1784922108,20.0,0.0,30.0,20.0
1784922109,20.0,0.0,30.0,20.0
1784922110,20.0,0.0,30.0,20.0
1784922111,20.0,0.0,30.0,20.0
1784922112,20.0,0.0,29.0,20.0
1784922113,20.0,0.0,30.0,20.0
1784922114,20.0,0.0,30.0,20.0
1784922115,20.0,0.0,30.0,20.0
1784922116,20.0,0.0,30.0,20.0
1784922117,20.0,0.0,30.0,20.0
1784922118,20.0,0.0,30.0,20.0
1784922119,20.0,0.0,28.0,20.0
1784922121,20.0,0.0,30.0,20.0
1784922122,20.0,0.0,22.0,20.0
1784922123,20.0,0.0,30.0,20.0
1784922124,20.0,0.0,30.0,20.0
1784922125,20.0,0.0,30.0,20.0
1784922126,20.0,0.0,30.0,20.0
1784922127,15.0,5.0,29.0,20.0
1784922128,20.0,0.0,30.0,20.0
1784922129,20.0,0.0,30.0,20.0
1784922130,20.0,0.0,30.0,20.0
1784922131,20.0,0.0,30.0,20.0
1784922132,20.0,0.0,26.0,20.0
1784922133,20.0,0.0,20.0,20.0
1784922134,20.0,0.0,15.0,20.0
1784922135,20.0,0.0,10.0,20.0
1784922136,20.0,0.0,3.0,20.0
1784922137,20.0,0.0,0.0,20.0
1784922138,15.0,5.0,0.0,20.0
1784922139,8.0,12.0,0.0,20.0
1784922140,1.0,19.0,0.0,20.0
1784922141,0.0,20.0,0.0,20.0
1784922142,1.0,19.0,0.0,20.0
1784922143,3.0,17.0,0.0,20.0
1784922144,4.0,16.0,0.0,20.0
1784922145,6.0,14.0,0.0,20.0
1784922146,8.0,12.0,0.0,20.0
1784922147,8.0,12.0,0.0,20.0
1784922148,11.0,9.0,0.0,20.0
1784922149,12.0,8.0,0.0,20.0
1784922150,13.0,7.0,0.0,20.0
1784922151,16.0,4.0,0.0,20.0
1784922152,18.0,2.0,0.0,20.0
1784922153,20.0,0.0,0.0,20.0
1784922154,20.0,0.0,1.0,20.0
1784922155,20.0,0.0,3.0,20.0
1784922156,15.0,5.0,0.0,20.0
1784922157,20.0,0.0,7.0,20.0
1784922158,20.0,0.0,8.0,20.0
1784922159,20.0,0.0,10.0,20.0
1784922160,20.0,0.0,8.0,20.0
1784922162,20.0,0.0,13.0,20.0
1784922163,20.0,0.0,15.0,20.0
1784922164,20.0,0.0,17.0,20.0
1784922165,20.0,0.0,19.0,20.0
1784922166,16.0,4.0,11.0,20.0
1784922167,20.0,0.0,22.0,20.0
1784922168,20.0,0.0,23.0,20.0
1784922169,20.0,0.0,25.0,20.0
1784922170,20.0,0.0,26.0,20.0
1784922171,20.0,0.0,28.0,20.0
1784922172,20.0,0.0,24.0,20.0
1784922173,20.0,0.0,29.0,20.0
1784922174,20.0,0.0,30.0,20.0
1784922175,20.0,0.0,29.0,20.0
1784922176,19.0,1.0,30.0,20.0
1784922177,20.0,0.0,30.0,20.0
1784922178,20.0,0.0,30.0,20.0
1784922179,20.0,0.0,30.0,20.0
1784922180,20.0,0.0,30.0,20.0
1784922181,20.0,0.0,24.0,20.0
1784922182,20.0,0.0,29.0,20.0
1784922183,20.0,0.0,30.0,20.0
1784922184,20.0,0.0,30.0,20.0
1784922185,20.0,0.0,30.0,20.0
1784922186,20.0,0.0,30.0,20.0
1784922187,20.0,0.0,30.0,20.0
1784922188,20.0,0.0,30.0,20.0
1784922189,16.0,4.0,25.0,20.0
1784922190,20.0,0.0,21.0,20.0
1784922191,17.0,3.0,14.0,20.0
1784922192,20.0,0.0,27.0,20.0
1784922193,20.0,0.0,25.0,20.0
1784922194,20.0,0.0,29.0,20.0
1784922195,20.0,0.0,30.0,20.0
1784922196,20.0,0.0,30.0,20.0
1784922197,20.0,0.0,29.0,20.0
1784922199,19.0,1.0,14.0,20.0
1784922200,19.0,1.0,30.0,20.0
1784922201,20.0,0.0,30.0,20.0
1784922202,19.0,1.0,29.0,20.0
1784922203,19.0,0.0,30.0,20.0
1784922204,20.0,0.0,29.0,20.0
1784922205,20.0,0.0,30.0,20.0
1784922206,20.0,0.0,30.0,20.0
1784922207,20.0,0.0,30.0,20.0
1784922208,20.0,0.0,30.0,20.0
1784922209,20.0,0.0,30.0,20.0
1784922210,20.0,0.0,30.0,20.0
1784922211,20.0,0.0,29.0,20.0
1784922212,20.0,0.0,30.0,20.0
1784922213,20.0,0.0,30.0,20.0
1784922214,20.0,0.0,30.0,20.0
1784922215,20.0,0.0,30.0,20.0
1784922216,20.0,0.0,30.0,20.0
1784922217,18.0,2.0,25.0,20.0
1784922218,20.0,0.0,30.0,20.0
1784922219,20.0,0.0,28.0,20.0
1784922220,20.0,0.0,30.0,20.0
1784922221,20.0,0.0,30.0,20.0
1784922222,20.0,0.0,30.0,20.0
1784922223,20.0,0.0,29.0,20.0
1784922224,20.0,0.0,30.0,20.0
1784922225,20.0,0.0,30.0,20.0
1784922226,20.0,0.0,30.0,20.0
1784922227,20.0,0.0,30.0,20.0
1784922228,20.0,0.0,30.0,20.0
1784922229,20.0,0.0,26.0,20.0
1784922230,20.0,0.0,29.0,20.0
1784922231,20.0,0.0,30.0,20.0
1784922232,20.0,0.0,30.0,20.0
1784922233,20.0,0.0,30.0,20.0
1784922234,20.0,0.0,30.0,20.0
1784922235,20.0,0.0,30.0,20.0
1784922237,20.0,0.0,30.0,20.0
1784922238,20.0,0.0,30.0,20.0
1784922239,20.0,0.0,30.0,20.0
1784922240,18.0,2.0,13.0,20.0
1784922241,20.0,0.0,29.0,20.0
1784922242,20.0,0.0,30.0,20.0
1784922243,20.0,0.0,30.0,20.0
1784922244,20.0,0.0,29.0,20.0
1784922245,20.0,0.0,30.0,20.0
1784922246,20.0,0.0,30.0,20.0
1784922247,20.0,0.0,29.0,20.0
1784922248,20.0,0.0,30.0,20.0
1784922249,20.0,0.0,30.0,20.0
1784922250,19.0,1.0,16.0,20.0
1784922251,20.0,0.0,30.0,20.0
1784922252,20.0,0.0,30.0,20.0
1784922253,18.0,2.0,17.0,20.0
1784922254,19.0,1.0,29.0,20.0
1784922255,20.0,0.0,30.0,20.0
1784922256,20.0,0.0,30.0,20.0
1784922257,20.0,0.0,30.0,20.0
1784922258,20.0,0.0,30.0,20.0
1784922259,20.0,0.0,30.0,20.0
1784922260,20.0,0.0,30.0,20.0
1784922261,18.0,2.0,30.0,20.0
1784922262,20.0,0.0,30.0,20.0
1784922263,20.0,0.0,30.0,20.0
1784922264,20.0,0.0,30.0,20.0
1784922265,20.0,0.0,29.0,20.0
1784922266,20.0,0.0,30.0,20.0
1784922267,20.0,0.0,30.0,20.0
1784922268,20.0,0.0,30.0,20.0
1784922269,20.0,0.0,29.0,20.0
1784922270,20.0,0.0,30.0,20.0
1784922271,19.0,1.0,13.0,20.0
1784922272,20.0,0.0,27.0,20.0
1784922274,20.0,0.0,30.0,20.0
1784922275,20.0,0.0,29.0,20.0
1784922276,20.0,0.0,29.0,20.0
1784922277,20.0,0.0,30.0,20.0
1784922278,17.0,3.0,28.0,20.0
1784922279,20.0,0.0,30.0,20.0
1784922280,20.0,0.0,30.0,20.0
1784922281,20.0,0.0,30.0,20.0
1784922282,20.0,0.0,30.0,20.0
1784922283,20.0,0.0,30.0,20.0
1784922284,20.0,0.0,20.0,20.0
1784922285,20.0,0.0,30.0,20.0
1784922286,20.0,0.0,30.0,20.0
1784922287,20.0,0.0,30.0,20.0
1784922288,20.0,0.0,30.0,20.0
1784922289,20.0,0.0,30.0,20.0
1784922290,19.0,1.0,27.0,20.0
1784922291,20.0,0.0,30.0,20.0
1784922292,20.0,0.0,30.0,20.0
1784922293,20.0,0.0,30.0,20.0
1784922294,19.0,1.0,27.0,20.0
1784922295,20.0,0.0,30.0,20.0
1784922296,20.0,0.0,30.0,20.0
1784922297,20.0,0.0,30.0,20.0
1784922298,20.0,0.0,31.0,20.0
1784922299,20.0,0.0,30.0,20.0
1784922300,20.0,0.0,30.0,20.0
1784922301,20.0,0.0,30.0,20.0
1784922302,20.0,0.0,30.0,20.0
1784922303,20.0,0.0,25.0,20.0
1784922304,20.0,0.0,30.0,20.0
1784922305,20.0,0.0,30.0,20.0
1784922306,20.0,0.0,30.0,20.0
1784922307,20.0,0.0,27.0,20.0
1784922309,20.0,0.0,30.0,20.0
1784922310,20.0,0.0,30.0,20.0
